AGNO;RBD;DGV_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_ENSE;COD_GRADO;MRUN;PROM_NOTAS_ALU;ORIGEN;ENSE_COMPLETA;MARCA_EGRESO
2021;12241;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;2;25491009;6,5;RENDIMIENTO;0;0
2021;9701;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;310;4;25503857;6,5;RENDIMIENTO;1;1
2021;7;0;15;AYP;151;15101;ARICA;151;ARICA;510;2;25499197;5;RENDIMIENTO;0;0
2021;8950;0;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;310;2;25497814;6,5;RENDIMIENTO;0;0
2021;97;3;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;410;2;25489068;6,1;SIGE;1;0
2021;12652;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;2;25490568;6,1;RENDIMIENTO;0;0
2021;12518;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;510;3;25507411;5,7;RENDIMIENTO;1;0
2021;124;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;510;3;25507644;5,1;RENDIMIENTO;1;0
2021;8510;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;3;25496909;5,6;RENDIMIENTO;1;0
2021;518;0;4;COQ;41;4101;LA SERENA;41;ELQUI;610;3;25493455;5,5;RENDIMIENTO;0;0
2021;25853;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;3;25502661;5,5;RENDIMIENTO;1;0
2021;12602;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;410;4;25505509;6,5;RENDIMIENTO;0;0
2021;12980;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;25500192;6;RENDIMIENTO;0;0
2021;1363;0;5;VALPO;55;5501;QUILLOTA;51;QUILLOTA;310;1;25496399;4,9;RENDIMIENTO;0;0
2021;7183;0;14;RIOS;142;14201;LA UNIÓN;142;RANCO;510;3;25492514;6,8;RENDIMIENTO;0;0
2021;8424;0;12;MAG;121;12101;PUNTA ARENAS;121;MAGALLANES;410;3;25503846;5,8;RENDIMIENTO;0;0
2021;8;0;15;AYP;151;15101;ARICA;151;ARICA;310;3;25487608;6,3;RENDIMIENTO;1;0
2021;1663;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;25493863;6,2;RENDIMIENTO;0;0
2021;10544;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;310;1;25621855;5,3;RENDIMIENTO;0;0
2021;7;0;15;AYP;151;15101;ARICA;151;ARICA;610;1;25556627;6,5;RENDIMIENTO;0;0
2021;280;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;410;3;25497501;4,3;RENDIMIENTO;0;0
2021;12870;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;363;4;25498717;4,9;RENDIMIENTO;1;1
2021;4897;0;8;BBIO;81;8105;HUALQUI;83;CONCEPCIÓN;363;2;20480769;6,3;RENDIMIENTO;0;0
2021;12594;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;3;25502343;6,2;RENDIMIENTO;0;0
2021;10901;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;3;25496026;5,5;RENDIMIENTO;0;0
2021;12719;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;363;4;25492546;5,9;RENDIMIENTO;1;1
2021;12961;5;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;25499597;5,7;SIGE;0;0
2021;124;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;25501898;4,5;RENDIMIENTO;0;0
2021;10845;0;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;510;4;25492819;5,8;RENDIMIENTO;1;1
2021;31345;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;3;25504472;5,1;RENDIMIENTO;1;0
2021;6087;0;9;ARAUC;91;9120;VILLARRICA;93;CAUTÍN SUR;310;1;25486958;6;RENDIMIENTO;0;0
2021;24685;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25493944;4,8;RENDIMIENTO;0;0
2021;24685;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;25499173;5,6;RENDIMIENTO;0;0
2021;531;0;4;COQ;41;4101;LA SERENA;41;ELQUI;310;3;25500841;5,3;RENDIMIENTO;1;0
2021;9986;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;410;3;25497656;5;RENDIMIENTO;1;0
2021;9982;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;1;25499448;6,2;RENDIMIENTO;0;0
2021;9985;6;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;2;25488510;5;SIGE;1;0
2021;25059;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;1;25501091;6,6;RENDIMIENTO;0;0
2021;4531;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;310;2;25492218;5,6;RENDIMIENTO;1;0
2021;24638;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25491660;4,9;RENDIMIENTO;0;0
2021;5720;0;9;ARAUC;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;310;3;25499056;5,8;RENDIMIENTO;1;0
2021;10077;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;310;1;25498696;5;RENDIMIENTO;0;0
2021;284;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;25555990;6,1;RENDIMIENTO;0;0
2021;10248;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;2;25492489;4,8;RENDIMIENTO;0;0
2021;11831;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;510;3;25501620;5,3;RENDIMIENTO;1;0
2021;124;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;25491991;5,9;RENDIMIENTO;0;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;510;1;25498864;5;RENDIMIENTO;0;0
2021;124;4;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;25503943;5,3;SIGE;1;0
2021;12632;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;2;25495115;5,6;RENDIMIENTO;0;0
2021;12566;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;2;25504933;6,2;RENDIMIENTO;0;0
2021;12632;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;510;3;25487107;5,3;RENDIMIENTO;1;0
2021;8491;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;25498683;5,5;RENDIMIENTO;0;0
2021;10470;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;2;25510646;5;RENDIMIENTO;0;0
2021;8657;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25492208;4,7;RENDIMIENTO;0;0
2021;31345;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;2;25504593;4,5;RENDIMIENTO;0;0
2021;10967;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;25497520;5,1;RENDIMIENTO;0;0
2021;22543;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;610;4;25487477;4,5;RENDIMIENTO;1;1
2021;284;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;25500156;5;RENDIMIENTO;0;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;25497784;5,8;RENDIMIENTO;0;0
2021;611;0;4;COQ;41;4102;COQUIMBO;41;ELQUI;310;1;25503999;5,3;RENDIMIENTO;0;0
2021;8496;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25505359;4,6;RENDIMIENTO;0;0
2021;9283;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;1;25493124;6,6;RENDIMIENTO;0;0
2021;665;0;4;COQ;41;4106;VICUÑA;41;ELQUI;310;1;25490768;5;RENDIMIENTO;0;0
2021;10757;0;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;310;4;25499426;6;RENDIMIENTO;1;1
2021;31175;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;3;25489719;6;RENDIMIENTO;1;0
2021;2104;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;1;25490885;5,1;RENDIMIENTO;0;0
2021;9781;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;310;2;25509831;5,1;RENDIMIENTO;0;0
2021;9419;0;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;310;3;25495838;4,3;RENDIMIENTO;1;0
2021;8491;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;363;2;25499667;5,9;RENDIMIENTO;1;0
2021;335;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;25486487;4,4;RENDIMIENTO;0;0
2021;9582;0;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;610;3;25491242;5,5;RENDIMIENTO;0;0
2021;10456;6;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;410;2;25494155;5,2;SIGE;1;0
2021;8504;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;610;3;25497620;6;RENDIMIENTO;0;0
2021;12758;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;563;2;25488071;5,4;RENDIMIENTO;0;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;510;2;25491062;4,5;RENDIMIENTO;0;0
2021;10967;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;510;4;25498158;5,1;RENDIMIENTO;1;1
2021;2124;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;510;3;25502756;5,2;RENDIMIENTO;0;0
2021;1183;0;5;VALPO;54;5405;ZAPALLAR;51;QUILLOTA;310;1;25489862;4,4;RENDIMIENTO;0;0
2021;5565;0;9;ARAUC;91;9101;TEMUCO;92;CAUTÍN NORTE;510;4;25492993;6,7;RENDIMIENTO;1;1
2021;10970;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;410;1;25485736;4,5;RENDIMIENTO;0;0
2021;15624;0;6;LGBO;61;6107;LAS CABRAS;61;CACHAPOAL;310;1;25485964;6,3;RENDIMIENTO;0;0
2021;16799;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;363;4;3231733;4,3;RENDIMIENTO;0;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;4;25491088;4,6;RENDIMIENTO;1;1
2021;31065;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;1;25617661;5,4;RENDIMIENTO;0;0
2021;10076;0;13;RM;131;13117;LO PRADO;134;SANTIAGO PONIENTE;310;1;25621356;6,4;RENDIMIENTO;0;0
2021;9298;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;363;2;25493625;5,8;RENDIMIENTO;0;0
2021;10541;4;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;310;2;25494654;5;SIGE;1;0
2021;10252;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;3;25485578;4,9;RENDIMIENTO;1;0
2021;8506;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25497314;4,7;RENDIMIENTO;0;0
2021;9865;0;13;RM;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;610;4;25489288;5,2;RENDIMIENTO;1;1
2021;10433;0;13;RM;133;13303;TILTIL;137;SANTIAGO NORTE;310;1;25497036;4,9;RENDIMIENTO;0;0
2021;9411;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;310;1;25488496;5;RENDIMIENTO;0;0
2021;14622;0;5;VALPO;58;5804;VILLA ALEMANA;53;VALPARAÍSO;310;4;25550679;6,3;RENDIMIENTO;1;1
2021;40422;5;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;2;25504194;5,3;SIGE;1;0
2021;12534;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;510;4;25493931;5,1;RENDIMIENTO;1;1
2021;9900;7;13;RM;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;310;2;25494787;6,2;SIGE;1;0
2021;106;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;510;3;25505083;4,5;RENDIMIENTO;1;0
2021;12602;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;1;25507840;5,9;RENDIMIENTO;0;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;610;2;25492909;5;RENDIMIENTO;0;0
2021;530;0;4;COQ;41;4101;LA SERENA;41;ELQUI;310;1;25499143;6,8;RENDIMIENTO;0;0
2021;109;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;410;3;25494461;5;RENDIMIENTO;1;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;510;4;25500033;5,8;RENDIMIENTO;1;1
2021;25716;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;3;25498405;5,7;RENDIMIENTO;1;0
2021;8811;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25495990;6,3;RENDIMIENTO;1;0
2021;8811;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25489017;4,7;RENDIMIENTO;0;0
2021;10199;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;2;25503560;5,1;RENDIMIENTO;0;0
2021;8508;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;3;25485777;5,9;RENDIMIENTO;0;0
2021;8505;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25486062;6,2;RENDIMIENTO;0;0
2021;8500;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;510;4;25500160;5;RENDIMIENTO;1;1
2021;26292;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;1;25506660;6,2;RENDIMIENTO;0;0
2021;13576;0;4;COQ;41;4101;LA SERENA;41;ELQUI;610;1;25496625;4,6;RENDIMIENTO;0;0
2021;8644;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25490194;5,5;RENDIMIENTO;0;0
2021;24473;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;610;3;25491960;6,5;RENDIMIENTO;0;0
2021;52;0;15;AYP;151;15101;ARICA;151;ARICA;410;1;25510630;5;RENDIMIENTO;0;0
2021;31153;0;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;610;3;25504662;5,8;RENDIMIENTO;1;0
2021;124;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;25504174;5,6;RENDIMIENTO;0;0
2021;12604;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;25485856;6,3;RENDIMIENTO;0;0
2021;40422;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;1;25505703;4,7;RENDIMIENTO;0;0
2021;97;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;410;1;25488538;5,1;RENDIMIENTO;0;0
2021;12566;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;510;3;25505577;6,2;RENDIMIENTO;1;0
2021;97;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;410;3;25491016;5,7;RENDIMIENTO;1;0
2021;40429;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;463;4;25494941;5,4;RENDIMIENTO;1;1
2021;12650;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;510;1;25506311;6,1;RENDIMIENTO;0;0
2021;108;2;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;510;2;25500260;5,8;SIGE;1;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;4;25505872;5,9;RENDIMIENTO;1;1
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;610;4;25491277;5,3;RENDIMIENTO;1;1
2021;129;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;3;25506938;5,4;RENDIMIENTO;0;0
2021;8506;5;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25492611;4,4;SIGE;1;0
2021;9069;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;310;3;25504010;4,3;RENDIMIENTO;0;0
2021;11936;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;1;25508267;4,8;RENDIMIENTO;0;0
2021;12301;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;25508165;5,3;RENDIMIENTO;0;0
2021;10399;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;610;3;25511631;6,1;RENDIMIENTO;1;0
2021;8503;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25486245;4,6;RENDIMIENTO;0;0
2021;9861;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25488589;6,4;RENDIMIENTO;0;0
2021;10419;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;310;1;25487932;6,3;RENDIMIENTO;0;0
2021;218;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;25502466;5,1;RENDIMIENTO;0;0
2021;218;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;25497734;5,4;RENDIMIENTO;0;0
2021;8814;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25504941;4,9;RENDIMIENTO;1;0
2021;9534;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;1;25485379;5;RENDIMIENTO;0;0
2021;107;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;4;25511853;5;RENDIMIENTO;1;1
2021;12588;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;363;2;25512297;4,8;RENDIMIENTO;0;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;610;2;25506966;5,6;RENDIMIENTO;0;0
2021;40399;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;3;25507905;5,8;RENDIMIENTO;0;0
2021;10077;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;410;3;25499150;6,1;RENDIMIENTO;0;0
2021;9726;0;13;RM;131;13116;LO ESPEJO;132;SANTIAGO SUR;310;4;25504451;6;RENDIMIENTO;1;1
2021;218;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;25488188;5,9;RENDIMIENTO;0;0
2021;25960;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;510;3;25508409;4,7;RENDIMIENTO;0;0
2021;8658;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;25506706;5;RENDIMIENTO;1;0
2021;10030;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;1;25487183;4,4;RENDIMIENTO;0;0
2021;26384;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;410;3;25506912;4,2;RENDIMIENTO;0;0
2021;1681;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;26060532;4,7;SIGE;1;0
2021;9912;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;3;25506817;6,3;RENDIMIENTO;0;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;610;3;25512225;5,6;RENDIMIENTO;1;0
2021;280;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;410;3;25505447;6,1;RENDIMIENTO;0;0
2021;12602;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;410;3;25506393;6,4;RENDIMIENTO;1;0
2021;9582;0;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;610;3;25508371;6,4;RENDIMIENTO;0;0
2021;8497;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;2;25506818;5,8;RENDIMIENTO;0;0
2021;9582;0;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;310;1;25506978;5,8;RENDIMIENTO;0;0
2021;25929;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;2;25506914;5,8;RENDIMIENTO;0;0
2021;12117;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;410;4;25505764;4,7;RENDIMIENTO;1;1
2021;399;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;1;25504814;5,8;RENDIMIENTO;0;0
2021;124;4;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;25509891;5,5;SIGE;1;0
2021;124;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;510;4;25510050;6,5;RENDIMIENTO;1;1
2021;284;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;3;25509518;5,4;RENDIMIENTO;1;0
2021;218;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;3;25506596;5;RENDIMIENTO;1;0
2021;52;0;15;AYP;151;15101;ARICA;151;ARICA;310;2;25507386;5,1;RENDIMIENTO;0;0
2021;1502;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;410;4;25505568;6,9;RENDIMIENTO;1;1
2021;9194;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;1;25506120;5,5;RENDIMIENTO;0;0
2021;13156;3;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;710;3;25504816;4,7;SIGE;1;0
2021;431;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;310;1;25508533;5,4;RENDIMIENTO;0;0
2021;25303;0;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;310;1;25511823;5,9;RENDIMIENTO;0;0
2021;25542;4;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;2;25504756;5,6;SIGE;1;0
2021;129;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;25510048;5,8;RENDIMIENTO;0;0
2021;12217;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;1;25506201;5,2;RENDIMIENTO;0;0
2021;9504;4;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;2;25511474;4,4;SIGE;1;0
2021;9150;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;310;3;25508244;5,2;RENDIMIENTO;0;0
2021;9150;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;310;3;25505686;5;RENDIMIENTO;0;0
2021;438;0;3;ATCMA;31;3102;CALDERA;31;COPIAPÓ;610;1;25511649;4,9;RENDIMIENTO;0;0
2021;8518;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;25511717;4,2;RENDIMIENTO;0;0
2021;11831;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;2;25506025;6,8;RENDIMIENTO;0;0
2021;284;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;25508951;4,8;RENDIMIENTO;0;0
2021;283;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;610;3;25510908;6,2;RENDIMIENTO;1;0
2021;25050;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;410;3;25508158;4,5;RENDIMIENTO;1;0
2021;8822;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;310;1;25511237;4,7;RENDIMIENTO;0;0
2021;10968;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;25512021;6,5;RENDIMIENTO;0;0
2021;14606;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;310;1;25509488;5,4;RENDIMIENTO;0;0
2021;11155;0;4;COQ;41;4101;LA SERENA;41;ELQUI;510;3;25558095;5,6;RENDIMIENTO;0;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;1;25618556;6,2;RENDIMIENTO;0;0
2021;283;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;610;3;25509037;5,1;RENDIMIENTO;0;0
2021;12686;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;3;25512279;6,5;RENDIMIENTO;1;0
2021;10076;0;13;RM;131;13117;LO PRADO;134;SANTIAGO PONIENTE;310;1;25511632;5,8;RENDIMIENTO;0;0
2021;24482;0;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;310;2;25800882;6,9;RENDIMIENTO;0;0
2021;9082;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;610;4;25510655;5,4;RENDIMIENTO;0;0
2021;8644;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;510;3;25510362;4,5;RENDIMIENTO;0;0
2021;8644;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25509268;5,7;RENDIMIENTO;0;0
2021;40298;0;4;COQ;41;4101;LA SERENA;41;ELQUI;310;1;25510741;4,5;RENDIMIENTO;0;0
2021;2551;0;6;LGBO;63;6310;SANTA CRUZ;62;COLCHAGUA;310;4;25522553;5,6;RENDIMIENTO;1;1
2021;12935;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;3;25511846;4,9;RENDIMIENTO;0;0
2021;1195;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;410;3;25511735;6,6;RENDIMIENTO;1;0
2021;13383;0;4;COQ;42;4204;SALAMANCA;43;CHOAPA;310;1;25511006;5,5;RENDIMIENTO;0;0
2021;13383;0;4;COQ;42;4204;SALAMANCA;43;CHOAPA;310;2;25510610;6,2;RENDIMIENTO;0;0
2021;8503;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25509910;5;RENDIMIENTO;0;0
2021;13145;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;1;25512275;5,2;RENDIMIENTO;0;0
2021;52;0;15;AYP;151;15101;ARICA;151;ARICA;810;4;25510594;6,1;RENDIMIENTO;1;1
2021;8488;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;25511204;4,7;RENDIMIENTO;1;0
2021;9411;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;510;3;25511023;5,2;RENDIMIENTO;0;0
2021;10450;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;1;25511453;4,8;RENDIMIENTO;0;0
2021;8814;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25509897;5;RENDIMIENTO;0;0
2021;4564;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;310;1;25511554;5,3;RENDIMIENTO;0;0
